review_id,review_text,star_rating,date,business_name,business_category,platform
234,نصيحه لوجه الله أنا فضلت سنتين باكل من عندو والله اكل ممرض ومش نضيف جداااا كل الأكل عندو بايت بس. بيقولو طازه ورمضان اكثر اكثر ممكن يسبب ليكم تسممم,1,قبل أسبوعين,روستو اكتوبر التانى,مطعم,google_maps
235,كل حاجه كويسه هو بس الاوردرات بتتاخر اوي,4,قبل 3 أسابيع,روستو اكتوبر التانى,مطعم,google_maps
236,المكان جميل ونظيف وراقي جدا واكلهم بصراحه ممتاز والمقابله بصراحه زي الفل ما شفتش حاجه حلوه بالشكل ده من سنين بصراحه ربنا يوسع عليهم ويوفقهم ومن نجاح لنجاح,5,قبل 3 أسابيع,روستو اكتوبر التانى,مطعم,google_maps
238,البروست ناشف ومجلد مش حلو خالص,2,قبل شهر,روستو اكتوبر التانى,مطعم,google_maps
239,مكان كويس واكله نضيف و مستوى الخدمة جيد و الجلسات متوفرة بشكل شبه دائم,4,قبل شهر,روستو اكتوبر التانى,مطعم,google_maps
240,الاكل بايظ,1,قبل أسبوع,ابو رامى,مطعم سندوتشات,google_maps
241,فين ايام العربيه بعد ما فتح المحل اللى بياكل عنده مش علشان اكله لا علشان اسمه,2,قبل 3 أسابيع,ابو رامى,مطعم سندوتشات,google_maps
242,طلع حلو,5,قبل 3 أسابيع,ابو رامى,مطعم سندوتشات,google_maps
243,عادي,3,قبل 3 أسابيع,ابو رامى,مطعم سندوتشات,google_maps
244,روعه وطعم لذيذ جدا,5,قبل 3 أسابيع,ابو رامى,مطعم سندوتشات,google_maps
245,الطعام حلو بس كانت ف بطاطس نيا م مستوي اوي,5,قبل 7 ساعات,كرم الشام,مطعم وجبات سريعة,google_maps
247,"Very tasty food and great prices, with seating area upstairs and very quick service.",5,قبل يوم واحد,كرم الشام,مطعم وجبات سريعة,google_maps
248,ممتاز جدا,5,قبل يومين (2),كرم الشام,مطعم وجبات سريعة,google_maps
249,"So bad, too late.... 1 hours over for take my order",1,قبل 4 أيام,كرم الشام,مطعم وجبات سريعة,google_maps
253,لا بأس,3,قبل 6 أيام,كرم الشام,مطعم وجبات سريعة,google_maps
254,"أخلاق الموظفين سيئة في الدور العلوي
وأكل بارد",1,قبل أسبوع,كرم الشام,مطعم وجبات سريعة,google_maps
256,tavuklar çok lezzetliydi kemikli değil de kemiksiz tercih edebilirsiniz pilavları safranlı biz beğenmedik onun dışında servis çok yavaş. hareketli bir caddede tercih edilebilir,4,قبل أسبوع,كرم الشام,مطعم وجبات سريعة,google_maps
257,"Sehr lecker,  zum mitnehmen. Empfehlenswert bestimmt sauber da wir erstaunlicherweise in Kairo verschiedene Strasenessen gegessen haben und keinerlei Probleme bekommen haben.

Ehepaar aus Stuttgart",4,قبل أسبوع,كرم الشام,مطعم وجبات سريعة,google_maps
260,"An authentic experience that proves consistency still exists.
This Restaurant continues to stand out with the same quality, flavor, and service every time I visit. In a time where many places change after they become popular, this restaurant keeps the original spirit alive — generous portions, clean environment, and staff who actually care about the customer experience.

What I appreciate most is that they didn’t let success affect their standards. The food still tastes the same, the service is still fast, and the atmosphere still feels welcoming. This kind of stability is rare nowadays.

Keep going the same way, and you’ll stay ahead of many others. Respect to the team for maintaining the level.",5,قبل 9 ساعات,مطعم إبن الشام فرع الرحاب,مطعم مأكولات سورية,google_maps
262,ممتاز فوق الوصوف طعام ممتاز خدمه ممتازة,5,قبل 3 أيام,مطعم إبن الشام فرع الرحاب,مطعم مأكولات سورية,google_maps
263,"Food was very very bad, service as well, will never come back again",1,قبل 3 أيام,مطعم إبن الشام فرع الرحاب,مطعم مأكولات سورية,google_maps
264,اطيب مطعم في مصر من حيث الاكل والاجواء رائعة,5,قبل 4 أيام,مطعم إبن الشام فرع الرحاب,مطعم مأكولات سورية,google_maps
265,الفطار بيوصل بعد المغرب بساعة ولا حياة لمن تنادي,1,قبل 5 أيام,مطعم إبن الشام فرع الرحاب,مطعم مأكولات سورية,google_maps
266,Food is average we had delivery from this branch and they messed up the order,3,قبل 5 أيام,مطعم إبن الشام فرع الرحاب,مطعم مأكولات سورية,google_maps
267,"From the moment you walk in, everything is just right. The service is warm and genuinely smiley, the space is beautiful and welcoming, and the food is outstanding — fresh ingredients, bold flavors, perfect execution. The shawarma alone is worth the trip. If you're in Cairo and you care about quality Lebanese-Syrian food, this place is non-negotiable. Highly recommended. ⭐⭐⭐⭐⭐",5,قبل أسبوع,مطعم إبن الشام فرع الرحاب,مطعم مأكولات سورية,google_maps
268,مطعم رائع معامله جميله والاكل بجد حلووجميل,5,قبل أسبوع,مطعم إبن الشام فرع الرحاب,مطعم مأكولات سورية,google_maps
270,جميل والطعام شهي,5,قبل أسبوع,المنوفي الكبابجي - كامل المنوفي فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
271,"مكان ممتاز والأكل طعمه جميل جدا
وكمان الخدمة جيدة جدا",5,قبل أسبوع,المنوفي الكبابجي - كامل المنوفي فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
272,انا بقالي سنه  والله العظيم كل يوم باكل من عندكي ولاكلا جامد   مفيش احلا من كامل المنوفي ربنا يفتحه عليك اكتر وكتر,5,قبل أسبوع,المنوفي الكبابجي - كامل المنوفي فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
273,ممتاز في كل حاجه,5,قبل 3 أسابيع,المنوفي الكبابجي - كامل المنوفي فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
275,اكل جميل وكميات مناسبه وأسعار مقبولة,5,قبل شهر,المنوفي الكبابجي - كامل المنوفي فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
277,المكان رائع جدا والأكل أروع,5,قبل شهر,المنوفي الكبابجي - كامل المنوفي فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
278,مكان راقي جدا والأجواء تمتلئ بالهدوء المريح للنفس,5,تاريخ التعديل: قبل شهر,المنوفي الكبابجي - كامل المنوفي فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
279,Small and quiet one,4,قبل 4 أيام,طيبة مول,منفذ بيع بالتجزئة,google_maps
281,ممتاز,5,قبل أسبوعين,طيبة مول,منفذ بيع بالتجزئة,google_maps
282,جميل,5,قبل أسبوعين,طيبة مول,منفذ بيع بالتجزئة,google_maps
283,رائع,5,تاريخ التعديل: قبل 3 أسابيع,طيبة مول,منفذ بيع بالتجزئة,google_maps
284,حلو,3,قبل 3 أسابيع,طيبة مول,منفذ بيع بالتجزئة,google_maps
286,مطعم محترم وإدارة محترمه,5,قبل 20 ساعة,حضرموت عنتر فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
287,"Very crowded in Ramadan was a mess and cleanliness is not the best part, food is okay but not the best, service is very good,",4,قبل يوم واحد,حضرموت عنتر فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
291,Awesome,4,قبل يومين (2),حضرموت عنتر فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
292,Always crowded,4,قبل يومين (2),حضرموت عنتر فرع القاهرة الجديدة,مطعم مأكولات مشوية,google_maps
294,"Camere pulite, spaziose, bagni datati ma funzionali.
Colazione ottima.
Cena..buona la prima sera sulla terrazza, ma pessima il giorno successivo, in quanto essendoci stato un evento sulla terrazza ci hanno fatto cenare dove servono la colazione......a base di avanzi riscaldati della cena della sera prima.....lo abbiamo fatto notare e grazie alla disponibilità dello chef abbiamo mangiato alla carte due discrete cotolette e i miei figli 2 discreti hamburger.
Sconsiglio la mezza pensione, tanto nei dintorni ci sono ottimi locali a prezzi e qualità migliori.",2,قبل 3 أيام,فندق نوفوتيل برج القاهرة,فندق,google_maps
295,Très bon rapport qualité-prix pour un hôtel au centre ville.,5,قبل 5 أيام,فندق نوفوتيل برج القاهرة,فندق,google_maps
296,This was an excellent hotel for the start of our tour. Good location  Swimming pool was warm and welcoming and the staff were all very nice.,5,قبل 5 أيام,فندق نوفوتيل برج القاهرة,فندق,google_maps
297,Very comfortable and a wonderful variety of food for breakfast.,5,قبل 5 أيام,فندق نوفوتيل برج القاهرة,فندق,google_maps
298,Very nice. Wonderful breakfast.,5,قبل 5 أيام,فندق نوفوتيل برج القاهرة,فندق,google_maps
299,Beautiful rooms.... very clean... lovely staff,5,قبل 5 أيام,فندق نوفوتيل برج القاهرة,فندق,google_maps
300,"Great room, very clean, staff very friendly",5,قبل 5 أيام,فندق نوفوتيل برج القاهرة,فندق,google_maps
301,جميل,5,قبل 6 أيام,فندق نوفوتيل برج القاهرة,فندق,google_maps
302,"A very comfortable stay. Clean, large beds and a spacious room with a view of the stunning Cairo Tower. The hotel building itself was easily recognisable along the Nile River.

Buffet breakfast at the ground floor provided a really good spread. So much food that caters to various diets. Waiters were also very quick to clear plates.

As it was Ramadan there weren’t many restaurants open in the city. I had settled most of my other meals at the rooftop restaurant. Food was as solid as the view though it took quite a while to arrive.

Gym was small but very functional and does its job. Dumbbells range from 5kg and goes all the way up to 40kg. There’s also a multi-functional machine that covers all areas - chest, shoulders, back, legs. Gym is open till midnight. Towels provided, complete with a water dispenser and disposable cups. Good gym!

Special mention:
I had to check-out a day early as my original flights were canceled due to the war in the Middle East. The hotel was really gracious in making an exception in refunding me for the 1 night that I had booked but didn’t stay. This was a really nice gesture.",5,قبل أسبوع,فندق نوفوتيل برج القاهرة,فندق,google_maps
303,The best hotel,5,قبل أسبوع,فندق نوفوتيل برج القاهرة,فندق,google_maps
304,"Great staff, location close to downtown Cairo, Metro, and Nile river.  Giza pyramids about 20 mins by car",5,قبل أسبوع,فندق نوفوتيل برج القاهرة,فندق,google_maps
